timestamp,CO_mg_m3,NO2_ug_m3,O3_ug_m3,SO2_ug_m3
2024-01-19T18:00:00Z,0.75,38.0,32.0,9.0
2024-01-19T19:00:00Z,0.74,38.0,30.0,9.0
2024-01-19T20:00:00Z,0.73,39.0,27.0,9.0
2024-01-19T21:00:00Z,0.74,39.0,24.0,8.0
2024-01-19T22:00:00Z,0.74,37.0,25.0,8.0
2024-01-19T23:00:00Z,0.78,37.0,22.0,9.0
2024-01-20T00:00:00Z,0.81,33.0,23.0,8.0
2024-01-20T01:00:00Z,0.81,35.0,18.0,8.0
2024-01-20T02:00:00Z,0.79,33.0,19.0,7.0
2024-01-20T03:00:00Z,0.77,30.0,23.0,7.0
2024-01-20T04:00:00Z,0.74,30.0,23.0,7.0
2024-01-20T05:00:00Z,0.76,29.0,22.0,6.0
2024-01-20T06:00:00Z,0.74,31.0,18.0,6.0
2024-01-20T07:00:00Z,0.72,29.0,18.0,6.0
2024-01-20T08:00:00Z,0.71,27.0,22.0,6.0
2024-01-20T09:00:00Z,0.66,24.0,26.0,7.0
2024-01-20T10:00:00Z,0.65,24.0,29.0,7.0
2024-01-20T11:00:00Z,0.69,23.0,33.0,7.0
2024-01-20T12:00:00Z,0.66,23.0,35.0,7.0
2024-01-20T13:00:00Z,0.7,25.0,34.0,6.0
2024-01-20T14:00:00Z,0.74,27.0,32.0,6.0
2024-01-20T15:00:00Z,0.76,30.0,29.0,7.0
2024-01-20T16:00:00Z,0.76,37.0,22.0,7.0
2024-01-20T17:00:00Z,0.81,39.0,20.0,7.0
2024-01-20T18:00:00Z,0.83,39.0,20.0,7.0
2024-01-20T19:00:00Z,0.8,35.0,24.0,6.0
2024-01-20T20:00:00Z,0.81,33.0,23.0,6.0
2024-01-20T21:00:00Z,0.8,31.0,24.0,6.0
2024-01-20T22:00:00Z,0.79,33.0,20.0,6.0
2024-01-20T23:00:00Z,0.81,36.0,14.0,7.0
2024-01-21T00:00:00Z,0.81,38.0,10.0,7.0
2024-01-21T01:00:00Z,0.86,38.0,9.0,7.0
2024-01-21T02:00:00Z,0.84,36.0,11.0,7.0
2024-01-21T03:00:00Z,0.84,34.0,12.0,7.0
2024-01-21T04:00:00Z,0.84,34.0,12.0,7.0
2024-01-21T05:00:00Z,0.89,34.0,12.0,7.0
2024-01-21T06:00:00Z,0.89,34.0,14.0,7.0
2024-01-21T07:00:00Z,0.76,28.0,26.0,7.0
2024-01-21T08:00:00Z,0.69,24.0,39.0,7.0
2024-01-21T09:00:00Z,0.67,24.0,43.0,8.0
2024-01-21T10:00:00Z,0.7,22.0,49.0,9.0
2024-01-21T11:00:00Z,0.81,22.0,52.0,10.0
2024-01-21T12:00:00Z,0.84,23.0,52.0,9.0
2024-01-21T13:00:00Z,0.85,23.0,60.0,9.0
2024-01-21T14:00:00Z,0.83,22.0,66.0,11.0
2024-01-21T15:00:00Z,0.79,23.0,64.0,10.0
2024-01-21T16:00:00Z,0.84,26.0,57.0,9.0
2024-01-21T17:00:00Z,0.81,29.0,51.0,8.0
2024-01-21T18:00:00Z,0.7,25.0,54.0,8.0
2024-01-21T19:00:00Z,0.59,19.0,59.0,8.0
2024-01-21T20:00:00Z,0.56,18.0,58.0,7.0
2024-01-21T21:00:00Z,0.56,19.0,55.0,7.0
2024-01-21T22:00:00Z,0.59,21.0,49.0,7.0
2024-01-21T23:00:00Z,0.51,14.0,62.0,6.0
2024-01-22T00:00:00Z,0.51,12.0,65.0,6.0
2024-01-22T01:00:00Z,0.49,12.0,63.0,7.0
2024-01-22T02:00:00Z,0.51,13.0,61.0,8.0
2024-01-22T03:00:00Z,0.54,14.0,58.0,7.0
2024-01-22T04:00:00Z,0.55,17.0,53.0,6.0
2024-01-22T05:00:00Z,0.55,22.0,41.0,6.0
2024-01-22T06:00:00Z,0.6,26.0,36.0,7.0
2024-01-22T07:00:00Z,0.59,20.0,47.0,7.0
2024-01-22T08:00:00Z,0.54,14.0,61.0,6.0
2024-01-22T09:00:00Z,0.54,14.0,63.0,7.0
2024-01-22T10:00:00Z,0.55,14.0,65.0,6.0
2024-01-22T11:00:00Z,0.54,13.0,67.0,6.0
2024-01-22T12:00:00Z,0.52,12.0,71.0,6.0
2024-01-22T13:00:00Z,0.5,13.0,71.0,6.0
2024-01-22T14:00:00Z,0.5,14.0,70.0,6.0
2024-01-22T15:00:00Z,0.48,16.0,67.0,6.0
2024-01-22T16:00:00Z,0.51,19.0,61.0,6.0
2024-01-22T17:00:00Z,0.51,22.0,56.0,6.0
2024-01-22T18:00:00Z,0.54,24.0,51.0,7.0
2024-01-22T19:00:00Z,0.53,24.0,50.0,7.0
2024-01-22T20:00:00Z,0.56,25.0,46.0,8.0
2024-01-22T21:00:00Z,0.59,26.0,43.0,7.0
2024-01-22T22:00:00Z,0.56,27.0,40.0,7.0
2024-01-22T23:00:00Z,0.63,25.0,40.0,8.0
2024-01-23T00:00:00Z,0.69,28.0,35.0,8.0
2024-01-23T01:00:00Z,0.75,30.0,32.0,9.0
2024-01-23T02:00:00Z,0.68,29.0,31.0,8.0
2024-01-23T03:00:00Z,0.65,27.0,32.0,9.0
2024-01-23T04:00:00Z,0.64,24.0,36.0,8.0
2024-01-23T05:00:00Z,0.63,27.0,33.0,9.0
2024-01-23T06:00:00Z,0.69,32.0,29.0,9.0
2024-01-23T07:00:00Z,0.67,27.0,40.0,10.0
2024-01-23T08:00:00Z,0.66,21.0,52.0,9.0
2024-01-23T09:00:00Z,0.63,17.0,61.0,9.0
2024-01-23T10:00:00Z,0.6,14.0,68.0,8.0
2024-01-23T11:00:00Z,0.65,14.0,70.0,8.0
2024-01-23T12:00:00Z,0.64,13.0,73.0,8.0
2024-01-23T13:00:00Z,0.63,15.0,72.0,8.0
2024-01-23T14:00:00Z,0.63,16.0,71.0,9.0
2024-01-23T15:00:00Z,0.61,18.0,68.0,8.0
2024-01-23T16:00:00Z,0.65,22.0,62.0,8.0
2024-01-23T17:00:00Z,0.71,27.0,54.0,8.0
2024-01-23T18:00:00Z,0.71,25.0,54.0,9.0
2024-01-23T19:00:00Z,0.67,25.0,53.0,9.0
2024-01-23T20:00:00Z,0.69,26.0,50.0,9.0
2024-01-23T21:00:00Z,0.69,28.0,45.0,10.0
2024-01-23T22:00:00Z,0.71,30.0,42.0,10.0
2024-01-23T23:00:00Z,0.67,31.0,39.0,10.0
2024-01-24T00:00:00Z,0.71,34.0,34.0,11.0
2024-01-24T01:00:00Z,0.74,36.0,31.0,11.0
2024-01-24T02:00:00Z,0.76,38.0,27.0,11.0
2024-01-24T03:00:00Z,0.81,44.0,18.0,10.0
2024-01-24T04:00:00Z,0.84,47.0,14.0,10.0
2024-01-24T05:00:00Z,0.87,52.0,8.0,9.0
2024-01-24T06:00:00Z,0.95,52.0,9.0,9.0
2024-01-24T07:00:00Z,1.03,49.0,18.0,11.0
2024-01-24T08:00:00Z,0.9,36.0,38.0,12.0
2024-01-24T09:00:00Z,0.79,30.0,50.0,12.0
2024-01-24T10:00:00Z,0.76,26.0,56.0,11.0
2024-01-24T11:00:00Z,0.71,25.0,61.0,10.0
2024-01-24T12:00:00Z,0.6,21.0,68.0,10.0
2024-01-24T13:00:00Z,0.59,19.0,70.0,10.0
2024-01-24T14:00:00Z,0.56,19.0,71.0,10.0
2024-01-24T15:00:00Z,0.57,23.0,68.0,10.0
2024-01-24T16:00:00Z,0.68,33.0,56.0,10.0
2024-01-24T17:00:00Z,0.8,49.0,37.0,9.0
2024-01-24T18:00:00Z,0.91,64.0,19.0,9.0
2024-01-24T19:00:00Z,0.98,66.0,13.0,10.0
2024-01-24T20:00:00Z,1.06,66.0,9.0,9.0
2024-01-24T21:00:00Z,1.1,68.0,7.0,10.0
2024-01-24T22:00:00Z,1.05,64.0,8.0,10.0
2024-01-24T23:00:00Z,1.0,63.0,7.0,10.0
2024-01-25T00:00:00Z,0.98,61.0,7.0,10.0
2024-01-25T01:00:00Z,1.0,60.0,5.0,9.0
2024-01-25T02:00:00Z,0.96,59.0,4.0,9.0
2024-01-25T03:00:00Z,0.99,59.0,3.0,9.0
2024-01-25T04:00:00Z,0.99,59.0,4.0,9.0
2024-01-25T05:00:00Z,1.03,59.0,4.0,9.0
2024-01-25T06:00:00Z,1.1,59.0,5.0,9.0
2024-01-25T07:00:00Z,1.25,57.0,10.0,11.0
2024-01-25T08:00:00Z,1.16,56.0,21.0,13.0
2024-01-25T09:00:00Z,1.0,45.0,40.0,13.0
2024-01-25T10:00:00Z,0.81,31.0,63.0,13.0
2024-01-25T11:00:00Z,0.67,26.0,75.0,12.0
2024-01-25T12:00:00Z,0.63,22.0,82.0,12.0
2024-01-25T13:00:00Z,0.65,22.0,84.0,11.0
2024-01-25T14:00:00Z,0.64,22.0,86.0,11.0
2024-01-25T15:00:00Z,0.66,24.0,82.0,11.0
2024-01-25T16:00:00Z,0.69,33.0,68.0,10.0
2024-01-25T17:00:00Z,0.8,48.0,44.0,10.0
2024-01-25T18:00:00Z,0.91,64.0,23.0,9.0
2024-01-25T19:00:00Z,1.02,70.0,15.0,10.0
2024-01-25T20:00:00Z,1.0,64.0,16.0,10.0
2024-01-25T21:00:00Z,1.03,66.0,11.0,10.0
2024-01-25T22:00:00Z,1.06,67.0,8.0,9.0
2024-01-25T23:00:00Z,1.05,65.0,7.0,9.0
2024-01-26T00:00:00Z,1.03,64.0,7.0,10.0
2024-01-26T01:00:00Z,0.97,61.0,9.0,10.0
2024-01-26T02:00:00Z,1.0,63.0,6.0,9.0
2024-01-26T03:00:00Z,1.0,62.0,5.0,9.0
2024-01-26T04:00:00Z,1.0,62.0,6.0,9.0
2024-01-26T05:00:00Z,1.02,61.0,4.0,9.0
2024-01-26T06:00:00Z,1.22,62.0,5.0,10.0
2024-01-26T07:00:00Z,1.49,62.0,7.0,12.0
2024-01-26T08:00:00Z,1.25,58.0,21.0,15.0
2024-01-26T09:00:00Z,0.99,42.0,43.0,15.0
2024-01-26T10:00:00Z,0.84,34.0,58.0,13.0
2024-01-26T11:00:00Z,0.76,28.0,71.0,11.0
2024-01-26T12:00:00Z,0.68,26.0,74.0,11.0
2024-01-26T13:00:00Z,0.68,28.0,75.0,11.0
2024-01-26T14:00:00Z,0.65,29.0,75.0,10.0
2024-01-26T15:00:00Z,0.63,31.0,73.0,10.0
2024-01-26T16:00:00Z,0.72,45.0,55.0,10.0
2024-01-26T17:00:00Z,0.84,65.0,28.0,10.0
2024-01-26T18:00:00Z,1.02,74.0,15.0,10.0
2024-01-26T19:00:00Z,1.17,76.0,9.0,10.0
2024-01-26T20:00:00Z,1.25,74.0,9.0,11.0
2024-01-26T21:00:00Z,1.31,72.0,7.0,9.0
2024-01-26T22:00:00Z,1.33,70.0,6.0,9.0
2024-01-26T23:00:00Z,1.24,66.0,8.0,9.0
2024-01-27T00:00:00Z,1.11,67.0,5.0,9.0
2024-01-27T01:00:00Z,1.03,64.0,4.0,8.0
2024-01-27T02:00:00Z,0.98,63.0,4.0,8.0
2024-01-27T03:00:00Z,0.98,59.0,4.0,8.0
2024-01-27T04:00:00Z,0.9,60.0,3.0,8.0
2024-01-27T05:00:00Z,0.97,61.0,4.0,9.0
2024-01-27T06:00:00Z,1.03,64.0,5.0,10.0
2024-01-27T07:00:00Z,1.19,62.0,7.0,11.0
2024-01-27T08:00:00Z,1.26,69.0,13.0,13.0
2024-01-27T09:00:00Z,1.07,62.0,26.0,14.0
2024-01-27T10:00:00Z,0.95,54.0,43.0,16.0
2024-01-27T11:00:00Z,0.77,34.0,70.0,13.0
2024-01-27T12:00:00Z,0.71,28.0,81.0,12.0
2024-01-27T13:00:00Z,0.69,26.0,87.0,12.0
2024-01-27T14:00:00Z,0.69,27.0,86.0,12.0
2024-01-27T15:00:00Z,0.71,29.0,82.0,12.0
2024-01-27T16:00:00Z,0.86,42.0,64.0,13.0
2024-01-27T17:00:00Z,1.04,51.0,51.0,14.0
2024-01-27T18:00:00Z,1.09,52.0,48.0,14.0
2024-01-27T19:00:00Z,1.1,57.0,39.0,15.0
2024-01-27T20:00:00Z,1.23,72.0,21.0,15.0
2024-01-27T21:00:00Z,1.23,69.0,20.0,16.0
2024-01-27T22:00:00Z,1.17,61.0,20.0,15.0
2024-01-27T23:00:00Z,1.16,62.0,15.0,15.0
2024-01-28T00:00:00Z,1.17,64.0,12.0,15.0
2024-01-28T01:00:00Z,1.11,62.0,11.0,15.0
2024-01-28T02:00:00Z,1.11,64.0,7.0,15.0
2024-01-28T03:00:00Z,1.19,66.0,5.0,17.0
2024-01-28T04:00:00Z,1.23,66.0,4.0,17.0
2024-01-28T05:00:00Z,1.29,64.0,4.0,14.0
2024-01-28T06:00:00Z,1.37,63.0,4.0,14.0
2024-01-28T07:00:00Z,1.4,60.0,9.0,15.0
2024-01-28T08:00:00Z,1.34,59.0,19.0,17.0
2024-01-28T09:00:00Z,1.13,49.0,39.0,19.0
2024-01-28T10:00:00Z,1.09,43.0,56.0,18.0
2024-01-28T11:00:00Z,0.94,33.0,72.0,16.0
2024-01-28T12:00:00Z,0.83,28.0,83.0,14.0
2024-01-28T13:00:00Z,0.79,27.0,90.0,14.0
2024-01-28T14:00:00Z,0.77,28.0,91.0,13.0
2024-01-28T15:00:00Z,0.76,32.0,89.0,13.0
2024-01-28T16:00:00Z,0.81,38.0,81.0,13.0
2024-01-28T17:00:00Z,0.91,49.0,64.0,13.0
2024-01-28T18:00:00Z,1.0,63.0,44.0,13.0
2024-01-28T19:00:00Z,1.06,66.0,37.0,13.0
2024-01-28T20:00:00Z,1.04,58.0,48.0,13.0
2024-01-28T21:00:00Z,1.03,56.0,38.0,12.0
2024-01-28T22:00:00Z,1.01,52.0,39.0,12.0
2024-01-28T23:00:00Z,0.99,51.0,39.0,12.0
2024-01-29T00:00:00Z,0.97,51.0,36.0,12.0
2024-01-29T01:00:00Z,1.0,50.0,35.0,12.0
2024-01-29T02:00:00Z,1.01,56.0,23.0,11.0
2024-01-29T03:00:00Z,1.03,59.0,23.0,11.0
2024-01-29T04:00:00Z,1.01,61.0,17.0,10.0
2024-01-29T05:00:00Z,1.07,67.0,12.0,10.0
2024-01-29T06:00:00Z,1.19,70.0,8.0,11.0
2024-01-29T07:00:00Z,1.17,63.0,14.0,12.0
2024-01-29T08:00:00Z,1.1,56.0,30.0,15.0
2024-01-29T09:00:00Z,1.17,50.0,48.0,15.0
2024-01-29T10:00:00Z,1.1,42.0,67.0,15.0
2024-01-29T11:00:00Z,1.01,33.0,88.0,14.0
2024-01-29T12:00:00Z,0.96,32.0,100.0,14.0
2024-01-29T13:00:00Z,0.91,32.0,102.0,14.0
2024-01-29T14:00:00Z,0.93,33.0,101.0,13.0
2024-01-29T15:00:00Z,1.06,42.0,94.0,14.0
2024-01-29T16:00:00Z,1.1,49.0,81.0,13.0
2024-01-29T17:00:00Z,1.14,55.0,70.0,13.0
2024-01-29T18:00:00Z,1.18,63.0,57.0,13.0
2024-01-29T19:00:00Z,1.26,66.0,49.0,13.0
2024-01-29T20:00:00Z,1.35,66.0,45.0,13.0
2024-01-29T21:00:00Z,1.38,61.0,46.0,13.0
2024-01-29T22:00:00Z,1.33,53.0,51.0,13.0
2024-01-29T23:00:00Z,1.25,46.0,53.0,11.0
2024-01-30T00:00:00Z,1.13,38.0,58.0,10.0
2024-01-30T01:00:00Z,1.08,33.0,62.0,9.0
2024-01-30T02:00:00Z,1.0,31.0,64.0,9.0
2024-01-30T03:00:00Z,0.95,30.0,64.0,9.0
2024-01-30T04:00:00Z,0.98,30.0,63.0,9.0
2024-01-30T05:00:00Z,0.98,33.0,56.0,8.0
2024-01-30T06:00:00Z,1.04,36.0,52.0,8.0
2024-01-30T07:00:00Z,1.1,40.0,47.0,8.0
2024-01-30T08:00:00Z,1.1,42.0,44.0,8.0
2024-01-30T09:00:00Z,1.08,42.0,45.0,9.0
2024-01-30T10:00:00Z,1.06,37.0,54.0,10.0
2024-01-30T11:00:00Z,1.04,35.0,61.0,11.0
2024-01-30T12:00:00Z,1.02,31.0,70.0,10.0
2024-01-30T13:00:00Z,0.95,30.0,74.0,10.0
2024-01-30T14:00:00Z,0.95,29.0,77.0,9.0
2024-01-30T15:00:00Z,0.95,36.0,67.0,8.0
2024-01-30T16:00:00Z,0.99,42.0,51.0,8.0
2024-01-30T17:00:00Z,1.06,44.0,40.0,7.0
2024-01-30T18:00:00Z,1.03,44.0,30.0,7.0
2024-01-30T19:00:00Z,1.01,41.0,29.0,7.0
2024-01-30T20:00:00Z,1.03,40.0,26.0,7.0
2024-01-30T21:00:00Z,1.05,41.0,23.0,7.0
2024-01-30T22:00:00Z,1.01,38.0,24.0,7.0
2024-01-30T23:00:00Z,0.94,37.0,23.0,7.0
2024-01-31T00:00:00Z,0.91,32.0,28.0,7.0
2024-01-31T01:00:00Z,0.85,23.0,39.0,6.0
2024-01-31T02:00:00Z,0.85,22.0,41.0,6.0
2024-01-31T03:00:00Z,0.85,22.0,38.0,6.0
2024-01-31T04:00:00Z,0.9,27.0,29.0,6.0
2024-01-31T05:00:00Z,0.93,31.0,24.0,6.0
2024-01-31T06:00:00Z,0.94,34.0,20.0,6.0
2024-01-31T07:00:00Z,0.95,35.0,22.0,7.0
2024-01-31T08:00:00Z,0.94,35.0,25.0,6.0
2024-01-31T09:00:00Z,0.94,34.0,35.0,6.0
2024-01-31T10:00:00Z,0.96,30.0,44.0,7.0
2024-01-31T11:00:00Z,0.97,29.0,46.0,6.0
2024-01-31T12:00:00Z,0.97,29.0,46.0,6.0
2024-01-31T13:00:00Z,1.05,31.0,46.0,7.0
2024-01-31T14:00:00Z,1.13,33.0,46.0,7.0
2024-01-31T15:00:00Z,1.09,35.0,43.0,7.0
2024-01-31T16:00:00Z,1.02,36.0,41.0,6.0
2024-01-31T17:00:00Z,1.04,34.0,39.0,6.0
2024-01-31T18:00:00Z,1.15,36.0,32.0,6.0
2024-01-31T19:00:00Z,1.11,40.0,23.0,6.0
2024-01-31T20:00:00Z,0.94,28.0,35.0,6.0
2024-01-31T21:00:00Z,0.86,25.0,41.0,6.0
2024-01-31T22:00:00Z,0.8,22.0,49.0,6.0
2024-01-31T23:00:00Z,0.79,20.0,59.0,6.0
2024-02-01T00:00:00Z,0.85,19.0,68.0,6.0
2024-02-01T01:00:00Z,0.84,18.0,72.0,6.0
2024-02-01T02:00:00Z,0.78,17.0,68.0,6.0
2024-02-01T03:00:00Z,0.67,15.0,69.0,5.0
2024-02-01T04:00:00Z,0.57,12.0,74.0,5.0
2024-02-01T05:00:00Z,0.49,11.0,73.0,5.0
2024-02-01T06:00:00Z,0.54,12.0,68.0,5.0
2024-02-01T07:00:00Z,0.55,13.0,67.0,5.0
2024-02-01T08:00:00Z,0.54,13.0,68.0,6.0
2024-02-01T09:00:00Z,0.49,16.0,66.0,6.0
2024-02-01T10:00:00Z,0.53,16.0,68.0,6.0
2024-02-01T11:00:00Z,0.53,16.0,68.0,7.0
2024-02-01T12:00:00Z,0.52,16.0,67.0,9.0
2024-02-01T13:00:00Z,0.53,19.0,64.0,8.0
2024-02-01T14:00:00Z,0.55,20.0,63.0,8.0
2024-02-01T15:00:00Z,0.51,20.0,64.0,8.0
2024-02-01T16:00:00Z,0.53,22.0,61.0,8.0
2024-02-01T17:00:00Z,0.55,23.0,58.0,8.0
2024-02-01T18:00:00Z,0.54,21.0,59.0,9.0
2024-02-01T19:00:00Z,0.55,19.0,58.0,8.0
2024-02-01T20:00:00Z,0.55,20.0,54.0,8.0
2024-02-01T21:00:00Z,0.55,21.0,50.0,7.0
2024-02-01T22:00:00Z,0.55,21.0,47.0,8.0
2024-02-01T23:00:00Z,0.55,20.0,48.0,8.0
2024-02-02T00:00:00Z,0.57,18.0,51.0,8.0
2024-02-02T01:00:00Z,0.57,16.0,53.0,8.0
2024-02-02T02:00:00Z,0.59,16.0,53.0,8.0
2024-02-02T03:00:00Z,0.55,15.0,54.0,8.0
2024-02-02T04:00:00Z,0.59,15.0,54.0,8.0
2024-02-02T05:00:00Z,0.59,17.0,50.0,8.0
2024-02-02T06:00:00Z,0.6,19.0,47.0,8.0
2024-02-02T07:00:00Z,0.6,20.0,47.0,8.0
2024-02-02T08:00:00Z,0.6,20.0,50.0,8.0
2024-02-02T09:00:00Z,0.6,20.0,53.0,8.0
2024-02-02T10:00:00Z,0.64,19.0,56.0,9.0
2024-02-02T11:00:00Z,0.66,20.0,58.0,8.0
2024-02-02T12:00:00Z,0.66,20.0,59.0,9.0
2024-02-02T13:00:00Z,0.69,23.0,57.0,9.0
2024-02-02T14:00:00Z,0.66,26.0,54.0,9.0
2024-02-02T15:00:00Z,0.67,29.0,51.0,10.0
2024-02-02T16:00:00Z,0.69,29.0,51.0,9.0
2024-02-02T17:00:00Z,0.7,29.0,50.0,10.0
2024-02-02T18:00:00Z,0.71,30.0,47.0,11.0
2024-02-02T19:00:00Z,0.75,31.0,43.0,12.0
2024-02-02T20:00:00Z,0.75,31.0,42.0,13.0
2024-02-02T21:00:00Z,0.74,29.0,43.0,12.0
2024-02-02T22:00:00Z,0.74,28.0,42.0,10.0
2024-02-02T23:00:00Z,0.73,27.0,40.0,9.0
2024-02-03T00:00:00Z,0.78,27.0,38.0,9.0
2024-02-03T01:00:00Z,0.85,28.0,37.0,10.0
2024-02-03T02:00:00Z,0.81,25.0,39.0,10.0
2024-02-03T03:00:00Z,0.75,23.0,40.0,10.0
2024-02-03T04:00:00Z,0.77,24.0,36.0,9.0
2024-02-03T05:00:00Z,0.79,24.0,39.0,10.0
2024-02-03T06:00:00Z,0.8,22.0,44.0,11.0
2024-02-03T07:00:00Z,0.78,21.0,49.0,10.0
2024-02-03T08:00:00Z,0.72,19.0,57.0,11.0
2024-02-03T09:00:00Z,0.68,19.0,59.0,10.0
2024-02-03T10:00:00Z,0.72,19.0,58.0,11.0
2024-02-03T11:00:00Z,0.67,19.0,61.0,10.0
2024-02-03T12:00:00Z,0.66,19.0,65.0,10.0
2024-02-03T13:00:00Z,0.66,18.0,69.0,9.0
2024-02-03T14:00:00Z,0.66,20.0,70.0,9.0
2024-02-03T15:00:00Z,0.64,23.0,66.0,8.0
2024-02-03T16:00:00Z,0.65,24.0,63.0,7.0
2024-02-03T17:00:00Z,0.69,26.0,58.0,8.0
2024-02-03T18:00:00Z,0.75,30.0,50.0,7.0
2024-02-03T19:00:00Z,0.78,31.0,47.0,8.0
2024-02-03T20:00:00Z,0.8,31.0,41.0,7.0
2024-02-03T21:00:00Z,0.86,33.0,35.0,7.0
2024-02-03T22:00:00Z,0.9,33.0,32.0,7.0
2024-02-03T23:00:00Z,0.9,33.0,30.0,8.0
2024-02-04T00:00:00Z,0.91,33.0,31.0,8.0
2024-02-04T01:00:00Z,0.91,32.0,31.0,9.0
2024-02-04T02:00:00Z,0.85,31.0,30.0,9.0
2024-02-04T03:00:00Z,0.81,28.0,36.0,9.0
2024-02-04T04:00:00Z,0.7,24.0,44.0,9.0
2024-02-04T05:00:00Z,0.61,21.0,50.0,9.0
2024-02-04T06:00:00Z,0.61,19.0,53.0,8.0
2024-02-04T07:00:00Z,0.64,21.0,53.0,8.0
2024-02-04T08:00:00Z,0.62,20.0,55.0,8.0
2024-02-04T09:00:00Z,0.61,21.0,59.0,8.0
2024-02-04T10:00:00Z,0.61,20.0,62.0,7.0
2024-02-04T11:00:00Z,0.61,21.0,63.0,7.0
2024-02-04T12:00:00Z,0.6,23.0,62.0,7.0
2024-02-04T13:00:00Z,0.62,22.0,64.0,7.0
2024-02-04T14:00:00Z,0.62,23.0,63.0,7.0
2024-02-04T15:00:00Z,0.65,24.0,62.0,8.0
2024-02-04T16:00:00Z,0.66,25.0,59.0,7.0
2024-02-04T17:00:00Z,0.64,23.0,56.0,6.0
2024-02-04T18:00:00Z,0.61,24.0,53.0,7.0
2024-02-04T19:00:00Z,0.63,23.0,52.0,7.0
2024-02-04T20:00:00Z,0.63,22.0,54.0,7.0
2024-02-04T21:00:00Z,0.71,22.0,53.0,7.0
2024-02-04T22:00:00Z,0.82,22.0,52.0,7.0
2024-02-04T23:00:00Z,0.77,20.0,53.0,7.0
2024-02-05T00:00:00Z,0.75,21.0,48.0,6.0
2024-02-05T01:00:00Z,0.76,22.0,44.0,6.0
2024-02-05T02:00:00Z,0.72,21.0,44.0,6.0
2024-02-05T03:00:00Z,0.7,21.0,43.0,6.0
2024-02-05T04:00:00Z,0.68,19.0,47.0,6.0
2024-02-05T05:00:00Z,0.66,19.0,47.0,6.0
2024-02-05T06:00:00Z,0.68,18.0,49.0,6.0
2024-02-05T07:00:00Z,0.61,15.0,53.0,6.0
2024-02-05T08:00:00Z,0.65,15.0,54.0,6.0
2024-02-05T09:00:00Z,0.65,15.0,57.0,6.0
2024-02-05T10:00:00Z,0.65,14.0,62.0,6.0
2024-02-05T11:00:00Z,0.61,14.0,65.0,6.0
2024-02-05T12:00:00Z,0.6,13.0,73.0,6.0
2024-02-05T13:00:00Z,0.6,12.0,83.0,6.0
2024-02-05T14:00:00Z,0.61,12.0,87.0,6.0
2024-02-05T15:00:00Z,0.61,13.0,89.0,5.0
2024-02-05T16:00:00Z,0.68,18.0,90.0,6.0
2024-02-05T17:00:00Z,0.71,21.0,87.0,6.0
2024-02-05T18:00:00Z,0.72,21.0,86.0,6.0
2024-02-05T19:00:00Z,0.75,24.0,82.0,6.0
2024-02-05T20:00:00Z,0.78,27.0,76.0,7.0
2024-02-05T21:00:00Z,0.81,28.0,73.0,6.0
2024-02-05T22:00:00Z,0.82,27.0,73.0,6.0
2024-02-05T23:00:00Z,0.84,26.0,73.0,6.0
2024-02-06T00:00:00Z,0.81,23.0,74.0,6.0
2024-02-06T01:00:00Z,0.82,24.0,68.0,6.0
2024-02-06T02:00:00Z,0.84,27.0,62.0,6.0
2024-02-06T03:00:00Z,0.86,29.0,55.0,6.0
2024-02-06T04:00:00Z,0.93,30.0,48.0,6.0
2024-02-06T05:00:00Z,0.96,31.0,47.0,6.0
2024-02-06T06:00:00Z,1.05,35.0,42.0,6.0
2024-02-06T07:00:00Z,1.2,40.0,40.0,8.0
2024-02-06T08:00:00Z,1.25,38.0,52.0,11.0
2024-02-06T09:00:00Z,1.24,36.0,66.0,13.0
2024-02-06T10:00:00Z,1.13,34.0,83.0,13.0
2024-02-06T11:00:00Z,0.96,25.0,96.0,12.0
2024-02-06T12:00:00Z,0.96,23.0,103.0,12.0
2024-02-06T13:00:00Z,1.0,22.0,107.0,12.0
2024-02-06T15:00:00Z,0.96,22.0,105.0,11.0
2024-02-06T16:00:00Z,1.11,27.0,96.0,12.0
2024-02-06T17:00:00Z,1.33,36.0,82.0,12.0
2024-02-06T18:00:00Z,1.41,45.0,65.0,13.0
2024-02-06T19:00:00Z,1.54,52.0,49.0,11.0
2024-02-06T20:00:00Z,1.56,59.0,37.0,11.0
2024-02-06T21:00:00Z,1.64,69.0,23.0,9.0
2024-02-06T22:00:00Z,1.66,71.0,16.0,9.0
2024-02-06T23:00:00Z,1.61,63.0,26.0,9.0
2024-02-07T00:00:00Z,1.43,50.0,47.0,9.0
2024-02-07T01:00:00Z,1.35,37.0,64.0,10.0
2024-02-07T02:00:00Z,1.29,33.0,70.0,10.0
2024-02-07T03:00:00Z,1.29,30.0,68.0,10.0
2024-02-07T04:00:00Z,1.35,31.0,61.0,11.0
2024-02-07T05:00:00Z,1.38,34.0,52.0,12.0
2024-02-07T06:00:00Z,1.45,48.0,34.0,10.0
2024-02-07T07:00:00Z,1.52,43.0,39.0,11.0
2024-02-07T08:00:00Z,1.49,38.0,52.0,11.0
2024-02-07T09:00:00Z,1.36,32.0,69.0,11.0
2024-02-07T10:00:00Z,1.21,26.0,85.0,11.0
2024-02-07T11:00:00Z,1.09,21.0,98.0,11.0
2024-02-07T12:00:00Z,1.05,21.0,109.0,12.0
